% fringe_data_nov02.txt
%
% Reformated but otherwise unadjusted version of Margie Weiler's
% 19 November 2002 fringe model parameters.  This is based on
% the September 2002 fringe data except Margie has added amplitude
% and phase values for previously "bad" channels.
%
% Last updated: Scott Hannon, 20 November 2002
%
% ID  LMID M  ind   freq     amplitude      phase        period        beta
%---- ---- -- --- -------- ------------- ------------- ------------- ---------
  859 1519 7   78  943.867 7.0000000e-02 9.4200385e+02 8.6900000e-01 8.000e-05
  860 1518 7   77  944.249 6.8187307e-02 9.4199957e+02 8.6900000e-01 8.000e-05
  861 1517 7   76  944.630 5.2635862e-02 9.4203980e+02 8.6900000e-01 8.000e-05
  862 1516 7   75  945.012 6.4000000e-02 9.4200385e+02 8.6900000e-01 8.000e-05
  863 1515 7   74  945.395 8.3405443e-02 9.4204121e+02 8.6900000e-01 8.000e-05
  864 1514 7   73  945.778 7.0869792e-02 9.4201214e+02 8.6900000e-01 8.000e-05
  865 1513 7   72  946.161 6.9699848e-02 9.4201578e+02 8.6900000e-01 8.000e-05
  866 1512 7   71  946.544 6.5346214e-02 9.4201167e+02 8.6900000e-01 8.000e-05
  867 1511 7   70  946.928 6.4742365e-02 9.4204634e+02 8.6900000e-01 8.000e-05
  868 1510 7   69  947.312 6.4138516e-02 9.4208102e+02 8.6900000e-01 8.000e-05
  869 1509 7   68  947.696 5.6827321e-02 9.4206749e+02 8.6900000e-01 8.000e-05
  870 1508 7   67  948.080 4.7963567e-02 9.4207028e+02 8.6900000e-01 8.000e-05
  871 1507 7   66  948.465 4.0117610e-02 9.4208879e+02 8.6900000e-01 8.000e-05
  872 1506 7   65  948.851 6.4967967e-02 9.4209944e+02 8.6900000e-01 8.000e-05
  873 1505 7   64  949.236 3.7703831e-02 9.4207391e+02 8.6900000e-01 8.000e-05
  874 1504 7   63  949.622 4.3329868e-02 9.4208339e+02 8.6900000e-01 8.000e-05
  875 1503 7   62  950.008 4.4791715e-02 9.4208332e+02 8.6900000e-01 8.000e-05
  876 1502 7   61  950.395 4.6583716e-02 9.4208756e+02 8.6900000e-01 8.000e-05
  877 1501 7   60  950.782 5.1549446e-02 9.4208841e+02 8.6900000e-01 8.000e-05
  878 1500 7   59  951.169 4.4181114e-02 9.4209512e+02 8.6900000e-01 8.000e-05
  879 1499 7   58  951.556 3.6812781e-02 9.4210183e+02 8.6900000e-01 8.000e-05
  880 1498 7   57  951.944 3.6387489e-02 9.4210994e+02 8.6900000e-01 8.000e-05
  881 1497 7   56  952.332 3.4495554e-02 9.4214559e+02 8.6900000e-01 8.000e-05
  882 1496 7   55  952.721 3.6983002e-02 9.4220036e+02 8.6900000e-01 8.000e-05
  883 1495 7   54  953.109 3.3196447e-02 9.4224152e+02 8.6900000e-01 8.000e-05
  884 1494 7   53  953.498 4.4296027e-02 9.4220063e+02 8.6900000e-01 8.000e-05
  885 1493 7   52  953.888 4.0960606e-02 9.4227953e+02 8.6900000e-01 8.000e-05
  886 1492 7   51  954.278 3.7625184e-02 9.4235842e+02 8.6900000e-01 8.000e-05
  887 1491 7   50  954.668 2.4441256e-02 9.4230152e+02 8.6900000e-01 8.000e-05
  888 1490 7   49  955.058 1.1257328e-02 9.4224462e+02 8.6900000e-01 8.000e-05
  889 1489 7   48  955.449 1.5918811e-02 9.4230011e+02 8.6900000e-01 8.000e-05
  890 1488 7   47  955.840 1.6747964e-02 9.4229215e+02 8.6900000e-01 8.000e-05
  891 1487 7   46  956.231 1.9767126e-02 9.4231448e+02 8.6900000e-01 8.000e-05
  892 1486 7   45  956.623 2.1952796e-02 9.4229917e+02 8.6900000e-01 8.000e-05
  893 1485 7   44  957.015 2.4138465e-02 9.4228385e+02 8.6900000e-01 8.000e-05
  894 1484 7   43  957.407 3.1511047e-02 9.4231485e+02 8.6900000e-01 8.000e-05
  895 1483 7   42  957.800 3.8883629e-02 9.4234586e+02 8.6900000e-01 8.000e-05
  896 1482 7   41  958.193 4.2120583e-02 9.4234629e+02 8.6900000e-01 8.000e-05
  897 1481 7   40  958.586 4.4233786e-02 9.4234357e+02 8.6900000e-01 8.000e-05
  898 1480 7   39  958.980 4.2403435e-02 9.4238163e+02 8.6900000e-01 8.000e-05
  899 1479 7   38  959.374 3.3933402e-02 9.4238799e+02 8.6900000e-01 8.000e-05
  900 1478 7   37  959.768 2.5463368e-02 9.4239435e+02 8.6900000e-01 8.000e-05
  901 1477 7   36  960.163 3.4848194e-02 9.4243378e+02 8.6900000e-01 8.000e-05
  902 1476 7   35  960.557 3.5011030e-02 9.4245622e+02 8.6900000e-01 8.000e-05
  903 1475 7   34  960.953 4.3404364e-02 9.4257446e+02 8.6900000e-01 8.000e-05
  904 1474 7   33  961.348 4.1081592e-02 9.4244391e+02 8.6900000e-01 8.000e-05
  905 1473 7   32  961.744 4.7280983e-02 9.4255732e+02 8.6900000e-01 8.000e-05
  906 1472 7   31  962.141 4.7920154e-02 9.4259619e+02 8.6900000e-01 8.000e-05
  907 1471 7   30  962.537 4.6439661e-02 9.4255687e+02 8.6900000e-01 8.000e-05
  908 1470 7   29  962.934 4.4959168e-02 9.4251754e+02 8.6900000e-01 8.000e-05
  909 1469 7   28  963.331 4.6722928e-02 9.4262330e+02 8.6900000e-01 8.000e-05
  910 1468 7   27  963.729 4.3872582e-02 9.4252704e+02 8.6900000e-01 8.000e-05
  911 1467 7   26  964.127 3.3335372e-02 9.4255155e+02 8.6900000e-01 8.000e-05
  912 1466 7   25  964.525 4.5343758e-02 9.4264170e+02 8.6900000e-01 8.000e-05
  913 1465 7   24  964.924 2.3226297e-02 9.4256789e+02 8.6900000e-01 8.000e-05
  914 1464 7   23  965.323 2.6273147e-02 9.4259990e+02 8.6900000e-01 8.000e-05
  915 1463 7   22  965.722 2.6273147e-02 9.4261365e+02 8.6900000e-01 8.000e-05
  916 1462 7   21  966.122 2.6273147e-02 9.4262739e+02 8.6900000e-01 8.000e-05
  917 1461 7   20  966.521 3.2723204e-02 9.4262928e+02 8.6900000e-01 8.000e-05
  918 1460 7   19  966.922 4.3853268e-02 9.4274626e+02 8.6900000e-01 8.000e-05
  919 1459 7   18  967.322 4.3853268e-02 9.4266870e+02 8.6900000e-01 8.000e-05
  920 1458 7   17  967.723 4.2105600e-02 9.4265576e+02 8.6900000e-01 8.000e-05
  921 1457 7   16  968.125 3.8160279e-02 9.4277130e+02 8.6900000e-01 8.000e-05
  922 1456 7   15  968.526 3.1430341e-02 9.4263712e+02 8.6900000e-01 8.000e-05
  923 1455 7   14  968.928 2.9348729e-02 9.4262605e+02 8.6900000e-01 8.000e-05
  924 1454 7   13  969.330 3.1140434e-02 9.4260511e+02 8.6900000e-01 8.000e-05
  925 1453 7   12  969.733 3.4888872e-02 9.4257199e+02 8.6900000e-01 8.000e-05
  926 1452 7   11  970.136 3.1082214e-02 9.4254161e+02 8.6900000e-01 8.000e-05
  927 1451 7   10  970.539 3.2781345e-02 9.4252206e+02 8.6900000e-01 8.000e-05
  928 1450 7    9  970.943 3.5232311e-02 9.4248388e+02 8.6900000e-01 8.000e-05
  929 1449 7    8  971.347 4.1162337e-02 9.4241631e+02 8.6900000e-01 8.000e-05
  930 1448 7    7  971.751 3.9673926e-02 9.4235528e+02 8.6900000e-01 8.000e-05
  931 1447 7    6  972.156 3.6012098e-02 9.4237566e+02 8.6900000e-01 8.000e-05
  932 1446 7    5  972.561 2.4651528e-02 9.4249388e+02 8.6900000e-01 8.000e-05
  933 1445 7    4  972.966 3.8091341e-02 9.4242943e+02 8.6900000e-01 8.000e-05
  934 1444 7    3  973.372 5.1175553e-02 9.4251201e+02 8.6900000e-01 8.000e-05
  935 1443 7    2  973.778 3.9950229e-02 9.4210434e+02 8.6900000e-01 8.000e-05
  936 1442 7    1  974.184 3.4270112e-02 9.4200602e+02 8.6900000e-01 8.000e-05
  937 1441 6  167  973.709 1.7135056e-02 1.0977799e+03 8.5300000e-01 8.000e-05
  938 1440 6  166  974.115 0.0000000e+00 1.0977490e+03 8.5300000e-01 8.000e-05
  939 1439 6  165  974.522 0.0000000e+00 1.0977490e+03 8.5300000e-01 8.000e-05
  940 1438 6  164  974.929 0.0000000e+00 1.0977490e+03 8.5300000e-01 8.000e-05
  941 1437 6  163  975.336 0.0000000e+00 1.0977490e+03 8.5300000e-01 8.000e-05
  942 1436 6  162  975.744 0.0000000e+00 1.0977490e+03 8.5300000e-01 8.000e-05
  943 1435 6  161  976.152 0.0000000e+00 1.0977490e+03 8.5300000e-01 8.000e-05
  944 1434 6  160  976.560 0.0000000e+00 1.0977490e+03 8.5300000e-01 8.000e-05
  945 1433 6  159  976.969 0.0000000e+00 1.0977490e+03 8.5300000e-01 8.000e-05
  946 1432 6  158  977.378 0.0000000e+00 1.0977490e+03 8.5300000e-01 8.000e-05
  947 1431 6  157  977.787 6.2411350e-03 1.0973989e+03 8.5300000e-01 8.000e-05
  948 1430 6  156  978.197 1.2482270e-02 1.0974060e+03 8.5300000e-01 8.000e-05
  949 1429 6  155  978.607 1.5847159e-02 1.0974683e+03 8.5300000e-01 8.000e-05
  950 1428 6  154  979.017 2.1769905e-02 1.0975479e+03 8.5300000e-01 8.000e-05
  951 1427 6  153  979.428 2.4511230e-02 1.0975237e+03 8.5300000e-01 8.000e-05
  952 1426 6  152  979.839 2.1988957e-02 1.0974253e+03 8.5300000e-01 8.000e-05
  953 1425 6  151  980.251 1.9621649e-02 1.0974001e+03 8.5300000e-01 8.000e-05
  954 1424 6  150  980.663 1.9874467e-02 1.0973713e+03 8.5300000e-01 8.000e-05
  955 1423 6  149  981.075 2.0127285e-02 1.0973425e+03 8.5300000e-01 8.000e-05
  956 1422 6  148  981.487 2.1214096e-02 1.0973805e+03 8.5300000e-01 8.000e-05
  957 1421 6  147  981.900 2.2427694e-02 1.0973789e+03 8.5300000e-01 8.000e-05
  958 1420 6  146  982.313 1.8486800e-02 1.0974437e+03 8.5300000e-01 8.000e-05
  959 1419 6  145  982.727 1.1665321e-02 1.0975090e+03 8.5300000e-01 8.000e-05
  960 1418 6  144  983.141 1.5260905e-02 1.0976072e+03 8.5300000e-01 8.000e-05
  961 1417 6  143  983.555 1.7259617e-02 1.0975379e+03 8.5300000e-01 8.000e-05
  962 1416 6  142  983.969 1.2745039e-02 1.0974823e+03 8.5300000e-01 8.000e-05
  963 1415 6  141  984.384 8.2304600e-03 1.0974267e+03 8.5300000e-01 8.000e-05
  964 1414 6  140  984.799 8.2304600e-03 1.0974501e+03 8.5300000e-01 8.000e-05
  965 1413 6  139  985.215 1.4991892e-02 1.0975364e+03 8.5300000e-01 8.000e-05
  966 1412 6  138  985.631 2.1753323e-02 1.0976226e+03 8.5300000e-01 8.000e-05
  967 1411 6  137  986.047 2.1753323e-02 1.0976260e+03 8.5300000e-01 8.000e-05
  968 1410 6  136  986.464 1.8119887e-02 1.0976134e+03 8.5300000e-01 8.000e-05
  969 1409 6  135  986.881 1.8119887e-02 1.0976770e+03 8.5300000e-01 8.000e-05
  970 1408 6  134  987.298 1.7000000e-02 1.0974790e+03 8.5300000e-01 8.000e-05
  971 1407 6  133  987.716 1.6851335e-02 1.0976745e+03 8.5300000e-01 8.000e-05
  972 1406 6  132  988.134 1.5295408e-02 1.0975544e+03 8.5300000e-01 8.000e-05
  973 1405 6  131  988.552 1.8989100e-02 1.0975407e+03 8.5300000e-01 8.000e-05
  974 1404 6  130  988.971 2.0679942e-02 1.0975459e+03 8.5300000e-01 8.000e-05
  975 1403 6  129  989.390 2.2659368e-02 1.0975451e+03 8.5300000e-01 8.000e-05
  976 1402 6  128  989.809 2.5775893e-02 1.0975432e+03 8.5300000e-01 8.000e-05
  977 1401 6  127  990.229 2.5192536e-02 1.0975507e+03 8.5300000e-01 8.000e-05
  978 1400 6  126  990.649 4.1946979e-02 1.0976583e+03 8.5300000e-01 8.000e-05
  979 1399 6  125  991.070 4.4052084e-02 1.0976516e+03 8.5300000e-01 8.000e-05
  980 1398 6  124  991.491 2.6000000e-02 1.0975690e+03 8.5300000e-01 8.000e-05
  981 1397 6  123  991.912 2.4452052e-02 1.0976083e+03 8.5300000e-01 8.000e-05
  982 1396 6  122  992.333 2.2904104e-02 1.0976477e+03 8.5300000e-01 8.000e-05
  983 1395 6  121  992.755 3.5000000e-02 1.0975690e+03 8.5300000e-01 8.000e-05
  984 1394 6  120  993.177 3.4000000e-02 1.0975790e+03 8.5300000e-01 8.000e-05
  985 1393 6  119  993.600 3.5000000e-02 1.0975890e+03 8.5300000e-01 8.000e-05
  986 1392 6  118  994.023 3.5297695e-02 1.0975276e+03 8.5300000e-01 8.000e-05
  987 1391 6  117  994.446 3.2520063e-02 1.0975896e+03 8.5300000e-01 8.000e-05
  988 1390 6  116  994.870 3.3513249e-02 1.0976313e+03 8.5300000e-01 8.000e-05
  989 1389 6  115  995.294 2.8006843e-02 1.0976205e+03 8.5300000e-01 8.000e-05
  990 1388 6  114  995.718 3.1166050e-02 1.0976316e+03 8.5300000e-01 8.000e-05
  991 1387 6  113  996.143 3.4325257e-02 1.0976426e+03 8.5300000e-01 8.000e-05
  992 1386 6  112  996.568 3.6020568e-02 1.0976599e+03 8.5300000e-01 8.000e-05
  993 1385 6  111  996.994 3.7054315e-02 1.0976722e+03 8.5300000e-01 8.000e-05
  994 1384 6  110  997.420 3.7974329e-02 1.0976452e+03 8.5300000e-01 8.000e-05
  995 1383 6  109  997.846 3.8097979e-02 1.0976082e+03 8.5300000e-01 8.000e-05
  996 1382 6  108  998.272 3.7598036e-02 1.0976157e+03 8.5300000e-01 8.000e-05
  997 1381 6  107  998.699 3.7946629e-02 1.0976566e+03 8.5300000e-01 8.000e-05
  998 1380 6  106  999.126 3.6403166e-02 1.0976498e+03 8.5300000e-01 8.000e-05
  999 1379 6  105  999.554 3.4189901e-02 1.0976703e+03 8.5300000e-01 8.000e-05
 1000 1378 6  104  999.982 3.3171481e-02 1.0976580e+03 8.5300000e-01 8.000e-05
 1001 1377 6  103 1000.410 3.3150789e-02 1.0976544e+03 8.5300000e-01 8.000e-05
 1002 1376 6  102 1000.839 3.4047169e-02 1.0976791e+03 8.5300000e-01 8.000e-05
 1003 1375 6  101 1001.268 3.0431985e-02 1.0976365e+03 8.5300000e-01 8.000e-05
 1004 1374 6  100 1001.698 2.8855100e-02 1.0977118e+03 8.5300000e-01 8.000e-05
 1005 1373 6   99 1002.127 2.4736502e-02 1.0978101e+03 8.5300000e-01 8.000e-05
 1006 1372 6   98 1002.557 2.2359222e-02 1.0977666e+03 8.5300000e-01 8.000e-05
 1007 1371 6   97 1002.988 1.8193562e-02 1.0976593e+03 8.5300000e-01 8.000e-05
 1008 1370 6   96 1003.419 1.7855040e-02 1.0976741e+03 8.5300000e-01 8.000e-05
 1009 1369 6   95 1003.850 1.8061088e-02 1.0977355e+03 8.5300000e-01 8.000e-05
 1010 1368 6   94 1004.282 1.5769784e-02 1.0977484e+03 8.5300000e-01 8.000e-05
 1011 1367 6   93 1004.714 1.3807616e-02 1.0978134e+03 8.5300000e-01 8.000e-05
 1012 1366 6   92 1005.146 1.5131100e-02 1.0977928e+03 8.5300000e-01 8.000e-05
 1013 1365 6   91 1005.579 1.9423222e-02 1.0978256e+03 8.5300000e-01 8.000e-05
 1014 1364 6   90 1006.012 2.0283739e-02 1.0977910e+03 8.5300000e-01 8.000e-05
 1015 1363 6   89 1006.445 1.7835933e-02 1.0978428e+03 8.5300000e-01 8.000e-05
 1016 1362 6   88 1006.879 1.6105812e-02 1.0978074e+03 8.5300000e-01 8.000e-05
 1017 1361 6   87 1007.313 1.6000027e-02 1.0978737e+03 8.5300000e-01 8.000e-05
 1018 1360 6   86 1007.747 1.6890420e-02 1.0979039e+03 8.5300000e-01 8.000e-05
 1019 1359 6   85 1008.182 1.0842456e-02 1.0979720e+03 8.5300000e-01 8.000e-05
 1020 1358 6   84 1008.618 4.8706110e-03 1.0979517e+03 8.5300000e-01 8.000e-05
 1021 1357 6   83 1009.053 8.5249470e-03 1.0979893e+03 8.5300000e-01 8.000e-05
 1022 1356 6   82 1009.489 1.2179282e-02 1.0980268e+03 8.5300000e-01 8.000e-05
 1023 1355 6   81 1009.926 1.2179282e-02 1.0979715e+03 8.5300000e-01 8.000e-05
 1024 1354 6   80 1010.362 5.3399690e-03 1.0979589e+03 8.5300000e-01 8.000e-05
 1025 1353 6   79 1010.799 1.0389361e-02 1.0980578e+03 8.5300000e-01 8.000e-05
 1026 1352 6   78 1011.237 8.9298420e-03 1.0979294e+03 8.5300000e-01 8.000e-05
 1027 1351 6   77 1011.675 7.7942660e-03 1.0978952e+03 8.5300000e-01 8.000e-05
 1028 1350 6   76 1012.113 3.6052780e-03 1.0979358e+03 8.5300000e-01 8.000e-05
 1029 1349 6   75 1012.552 2.6822100e-03 1.0979795e+03 8.5300000e-01 8.000e-05
 1030 1348 6   74 1012.991 4.1556630e-03 1.0980695e+03 8.5300000e-01 8.000e-05
 1031 1347 6   73 1013.430 1.0677417e-02 1.0980559e+03 8.5300000e-01 8.000e-05
 1032 1346 6   72 1013.870 1.3930567e-02 1.0980671e+03 8.5300000e-01 8.000e-05
 1033 1345 6   71 1014.310 1.6092401e-02 1.0980442e+03 8.5300000e-01 8.000e-05
 1034 1344 6   70 1014.750 1.3753534e-02 1.0980554e+03 8.5300000e-01 8.000e-05
 1035 1343 6   69 1015.191 1.3149632e-02 1.0980518e+03 8.5300000e-01 8.000e-05
 1036 1342 6   68 1015.632 1.4628630e-02 1.0980422e+03 8.5300000e-01 8.000e-05
 1037 1341 6   67 1016.074 1.6425026e-02 1.0980208e+03 8.5300000e-01 8.000e-05
 1038 1340 6   66 1016.516 1.8736941e-02 1.0980385e+03 8.5300000e-01 8.000e-05
 1039 1339 6   65 1016.958 1.7750884e-02 1.0980331e+03 8.5300000e-01 8.000e-05
 1040 1338 6   64 1017.401 1.8389078e-02 1.0980159e+03 8.5300000e-01 8.000e-05
 1041 1337 6   63 1017.844 1.9197873e-02 1.0980217e+03 8.5300000e-01 8.000e-05
 1042 1336 6   62 1018.287 2.0505117e-02 1.0980024e+03 8.5300000e-01 8.000e-05
 1043 1335 6   61 1018.731 2.1426552e-02 1.0979820e+03 8.5300000e-01 8.000e-05
 1044 1334 6   60 1019.175 2.1721275e-02 1.0979718e+03 8.5300000e-01 8.000e-05
 1045 1333 6   59 1019.620 2.2232055e-02 1.0979763e+03 8.5300000e-01 8.000e-05
 1046 1332 6   58 1020.065 2.5614279e-02 1.0980191e+03 8.5300000e-01 8.000e-05
 1047 1331 6   57 1020.510 2.9734792e-02 1.0980023e+03 8.5300000e-01 8.000e-05
 1048 1330 6   56 1020.956 3.3910700e-02 1.0980136e+03 8.5300000e-01 8.000e-05
 1049 1329 6   55 1021.402 3.2014229e-02 1.0980468e+03 8.5300000e-01 8.000e-05
 1050 1328 6   54 1021.849 3.2451133e-02 1.0980490e+03 8.5300000e-01 8.000e-05
 1051 1327 6   53 1022.296 3.2089057e-02 1.0980422e+03 8.5300000e-01 8.000e-05
 1052 1326 6   52 1022.743 3.5476339e-02 1.0980284e+03 8.5300000e-01 8.000e-05
 1053 1325 6   51 1023.191 3.3199616e-02 1.0980265e+03 8.5300000e-01 8.000e-05
 1054 1324 6   50 1023.639 3.2696706e-02 1.0980534e+03 8.5300000e-01 8.000e-05
 1055 1323 6   49 1024.087 3.2379622e-02 1.0980814e+03 8.5300000e-01 8.000e-05
 1056 1322 6   48 1024.536 3.5368574e-02 1.0981114e+03 8.5300000e-01 8.000e-05
 1057 1321 6   47 1024.985 3.8847662e-02 1.0981442e+03 8.5300000e-01 8.000e-05
 1058 1320 6   46 1025.435 4.0689561e-02 1.0981214e+03 8.5300000e-01 8.000e-05
 1059 1319 6   45 1025.885 4.3394235e-02 1.0981287e+03 8.5300000e-01 8.000e-05
 1060 1318 6   44 1026.335 4.3941489e-02 1.0981358e+03 8.5300000e-01 8.000e-05
 1061 1317 6   43 1026.786 4.5123815e-02 1.0981344e+03 8.5300000e-01 8.000e-05
 1062 1316 6   42 1027.237 4.7195159e-02 1.0981710e+03 8.5300000e-01 8.000e-05
 1063 1315 6   41 1027.688 4.9000000e-02 1.0981990e+03 8.5300000e-01 8.000e-05
 1064 1314 6   40 1028.140 4.5997578e-02 1.0982018e+03 8.5300000e-01 8.000e-05
 1065 1313 6   39 1028.592 4.3152510e-02 1.0982119e+03 8.5300000e-01 8.000e-05
 1066 1312 6   38 1029.045 4.3185472e-02 1.0982265e+03 8.5300000e-01 8.000e-05
 1067 1311 6   37 1029.498 4.3218434e-02 1.0982410e+03 8.5300000e-01 8.000e-05
 1068 1310 6   36 1029.952 4.1035370e-02 1.0982341e+03 8.5300000e-01 8.000e-05
 1069 1309 6   35 1030.405 5.7469059e-02 1.0982468e+03 8.5300000e-01 8.000e-05
 1070 1308 6   34 1030.859 6.6304617e-02 1.0982864e+03 8.5300000e-01 8.000e-05
 1071 1307 6   33 1031.314 5.0000000e-02 1.0982790e+03 8.5300000e-01 8.000e-05
 1072 1306 6   32 1031.769 5.1445860e-02 1.0983418e+03 8.5300000e-01 8.000e-05
 1073 1305 6   31 1032.224 5.4000000e-02 1.0982790e+03 8.5300000e-01 8.000e-05
 1074 1304 6   30 1032.680 5.6000000e-02 1.0982990e+03 8.5300000e-01 8.000e-05
 1075 1303 6   29 1033.136 5.4434052e-02 1.0982994e+03 8.5300000e-01 8.000e-05
 1076 1302 6   28 1033.593 5.3000000e-02 1.0982890e+03 8.5300000e-01 8.000e-05
 1077 1301 6   27 1034.050 5.8593573e-02 1.0983557e+03 8.5300000e-01 8.000e-05
 1078 1300 6   26 1034.507 5.3865394e-02 1.0983825e+03 8.5300000e-01 8.000e-05
 1079 1299 6   25 1034.965 5.6000000e-02 1.0983490e+03 8.5300000e-01 8.000e-05
 1080 1298 6   24 1035.423 4.5000000e-02 1.0983090e+03 8.5300000e-01 8.000e-05
 1081 1297 6   23 1035.882 5.3000000e-02 1.0983790e+03 8.5300000e-01 8.000e-05
 1082 1296 6   22 1036.340 4.6000000e-02 1.0983690e+03 8.5300000e-01 8.000e-05
 1083 1295 6   21 1036.800 4.7000000e-02 1.0983790e+03 8.5300000e-01 8.000e-05
 1084 1294 6   20 1037.260 5.2000000e-02 1.0983990e+03 8.5300000e-01 8.000e-05
 1085 1293 6   19 1037.720 4.9371194e-02 1.0983747e+03 8.5300000e-01 8.000e-05
 1086 1292 6   18 1038.180 5.8855451e-02 1.0984726e+03 8.5300000e-01 8.000e-05
 1087 1291 6   17 1038.641 4.8000000e-02 1.0984190e+03 8.5300000e-01 8.000e-05
 1088 1290 6   16 1039.102 5.1096325e-02 1.0984907e+03 8.5300000e-01 8.000e-05
 1089 1289 6   15 1039.564 4.9000000e-02 1.0984490e+03 8.5300000e-01 8.000e-05
 1090 1288 6   14 1040.026 4.5000000e-02 1.0984590e+03 8.5300000e-01 8.000e-05
 1091 1287 6   13 1040.489 5.5144891e-02 1.0985022e+03 8.5300000e-01 8.000e-05
 1092 1286 6   12 1040.952 5.0000000e-02 1.0984790e+03 8.5300000e-01 8.000e-05
 1093 1285 6   11 1041.415 4.4000000e-02 1.0984690e+03 8.5300000e-01 8.000e-05
 1094 1284 6   10 1041.879 4.5000000e-02 1.0985190e+03 8.5300000e-01 8.000e-05
 1095 1283 6    9 1042.343 4.6000000e-02 1.0985590e+03 8.5300000e-01 8.000e-05
 1096 1282 6    8 1042.807 3.9000000e-02 1.0985190e+03 8.5300000e-01 8.000e-05
 1097 1281 6    7 1043.272 3.8000000e-02 1.0985790e+03 8.5300000e-01 8.000e-05
 1098 1280 6    6 1043.737 3.4000000e-02 1.0985290e+03 8.5300000e-01 8.000e-05
 1099 1279 6    5 1044.203 4.3000000e-02 1.0985790e+03 8.5300000e-01 8.000e-05
 1100 1278 6    4 1044.669 4.5000000e-02 1.0985890e+03 8.5300000e-01 8.000e-05
 1101 1277 6    3 1045.135 2.6000000e-02 1.0986090e+03 8.5300000e-01 8.000e-05
 1102 1276 6    2 1045.602 4.3000000e-02 1.0985720e+03 8.5300000e-01 8.000e-05
 1103 1275 6    1 1046.070 3.2000000e-02 1.0986190e+03 8.5300000e-01 8.000e-05
 1104 1274 5  159 1055.975 0.0000000e+00 1.0977490e+03 8.5300000e-01 8.000e-05
 1105 1273 5  158 1056.451 0.0000000e+00 1.0977490e+03 8.5300000e-01 8.000e-05
 1106 1272 5  157 1056.927 0.0000000e+00 1.0977490e+03 8.5300000e-01 8.000e-05
 1107 1271 5  156 1057.404 0.0000000e+00 1.0977490e+03 8.5300000e-01 8.000e-05
 1108 1270 5  155 1057.881 0.0000000e+00 1.0977490e+03 8.5300000e-01 8.000e-05
 1109 1269 5  154 1058.358 0.0000000e+00 1.0977490e+03 8.5300000e-01 8.000e-05
 1110 1268 5  153 1058.836 0.0000000e+00 1.0977490e+03 8.5300000e-01 8.000e-05
 1111 1267 5  152 1059.314 0.0000000e+00 1.0977490e+03 8.5300000e-01 8.000e-05
 1112 1266 5  151 1059.793 0.0000000e+00 1.0977490e+03 8.5300000e-01 8.000e-05
 1113 1265 5  150 1060.272 0.0000000e+00 1.0977490e+03 8.5300000e-01 8.000e-05
 1114 1264 5  149 1060.751 0.0000000e+00 1.0977490e+03 8.5300000e-01 8.000e-05
 1115 1263 5  148 1061.231 0.0000000e+00 1.0977490e+03 8.5300000e-01 8.000e-05
 1116 1262 5  147 1061.712 0.0000000e+00 1.0977490e+03 8.5300000e-01 8.000e-05
 1117 1261 5  146 1062.192 2.7593380e-03 1.0976811e+03 8.5300000e-01 8.000e-05
 1118 1260 5  145 1062.673 4.9657120e-03 1.0976911e+03 8.5300000e-01 8.000e-05
 1119 1259 5  144 1063.155 6.9016390e-03 1.0976842e+03 8.5300000e-01 8.000e-05
 1120 1258 5  143 1063.637 1.0510689e-02 1.0976876e+03 8.5300000e-01 8.000e-05
 1121 1257 5  142 1064.119 9.9942200e-03 1.0976873e+03 8.5300000e-01 8.000e-05
 1122 1256 5  141 1064.602 8.0542130e-03 1.0976351e+03 8.5300000e-01 8.000e-05
 1123 1255 5  140 1065.085 5.1555760e-03 1.0975746e+03 8.5300000e-01 8.000e-05
 1124 1254 5  139 1065.568 7.8454960e-03 1.0975882e+03 8.5300000e-01 8.000e-05
 1125 1253 5  138 1066.052 9.3032810e-03 1.0975999e+03 8.5300000e-01 8.000e-05
 1126 1252 5  137 1066.537 1.3620000e-02 1.0976139e+03 8.5300000e-01 8.000e-05
 1127 1251 5  136 1067.022 1.2123980e-02 1.0976146e+03 8.5300000e-01 8.000e-05
 1128 1250 5  135 1067.507 1.2123980e-02 1.0976251e+03 8.5300000e-01 8.000e-05
 1129 1249 5  134 1067.993 1.2123980e-02 1.0976349e+03 8.5300000e-01 8.000e-05
 1130 1248 5  133 1068.479 1.2123980e-02 1.0976462e+03 8.5300000e-01 8.000e-05
 1131 1247 5  132 1068.965 1.0934812e-02 1.0976692e+03 8.5300000e-01 8.000e-05
 1132 1246 5  131 1069.452 8.7835720e-03 1.0976796e+03 8.5300000e-01 8.000e-05
 1133 1245 5  130 1069.939 1.0008442e-02 1.0977108e+03 8.5300000e-01 8.000e-05
 1134 1244 5  129 1070.427 1.1546667e-02 1.0977130e+03 8.5300000e-01 8.000e-05
 1135 1243 5  128 1070.916 1.7434116e-02 1.0977248e+03 8.5300000e-01 8.000e-05
 1136 1242 5  127 1071.404 2.2096590e-02 1.0977509e+03 8.5300000e-01 8.000e-05
 1137 1241 5  126 1071.893 2.5970231e-02 1.0977501e+03 8.5300000e-01 8.000e-05
 1138 1240 5  125 1072.383 2.5487809e-02 1.0977574e+03 8.5300000e-01 8.000e-05
 1139 1239 5  124 1072.873 2.3943381e-02 1.0977627e+03 8.5300000e-01 8.000e-05
